id_proceso,entidad,tipo_procedimiento,objeto,descripcion,estado,fecha_convocatoria,fecha_adjudicacion,dias_convocatoria_adjudicacion,n_postores,monto_referencial,monto_adjudicado,proveedor_adjudicado,fuente
PROC-2019-01497,Ministerio de Educación,Subasta Inversa Electrónica,Bien,Bien para Educación — paquete 47,En convocatoria,2023-07-04,,,4,333180.45,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01498,Municipalidad de Trujillo,Comparación de Precios,Bien,Bien para Trujillo — paquete 48,Desierto,2022-02-08,,,4,121120.16,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01499,Gobierno Regional de Cusco,Subasta Inversa Electrónica,Servicio,Servicio para Cusco — paquete 49,Nulo,2020-02-24,,,4,383332.11,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01500,EsSalud,Subasta Inversa Electrónica,Bien,Bien para EsSalud — paquete 0,Adjudicado,2019-03-14,2019-04-22,39,6,389159.35,342746.27,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01501,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Obra,Obra para Arequipa — paquete 1,Nulo,2018-09-25,,,2,241174.45,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01502,Ministerio de Educación,Subasta Inversa Electrónica,Servicio,Servicio para Educación — paquete 2,En convocatoria,2021-03-09,,,4,360922.56,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01503,Municipalidad de Trujillo,Contratación Directa,Servicio,Servicio para Trujillo — paquete 3,Adjudicado,2020-01-10,2020-02-18,39,5,847876.44,721435.7,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01504,Municipalidad de Trujillo,Comparación de Precios,Bien,Bien para Trujillo — paquete 4,En convocatoria,2023-05-27,,,1,173679.68,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01505,Gobierno Regional de Cusco,Contratación Directa,Consultoría de Obra,Consultoría de Obra para Cusco — paquete 5,Adjudicado,2020-08-11,2020-10-06,56,2,410358.96,344419.1,Proveedor B5,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01506,Municipalidad de Trujillo,Contratación Directa,Servicio,Servicio para Trujillo — paquete 6,Adjudicado,2022-06-11,2022-08-17,67,3,573641.37,546735.43,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01507,Ministerio de Salud,Comparación de Precios,Servicio,Servicio para Salud — paquete 7,Adjudicado,2022-11-09,2022-12-19,40,4,154330.07,132179.86,Proveedor P45,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01508,Ministerio del Interior,Subasta Inversa Electrónica,Bien,Bien para Interior — paquete 8,Adjudicado,2023-11-27,2024-01-07,41,6,304370.39,294097.76,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01509,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 9,Adjudicado,2021-04-25,2021-07-02,68,4,565484.27,474560.73,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01510,EsSalud,Contratación Directa,Servicio,Servicio para EsSalud — paquete 10,Adjudicado,2020-11-18,2020-11-25,7,1,509730.6,429960.64,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01511,Ministerio del Interior,Contratación Directa,Servicio,Servicio para Interior — paquete 11,Adjudicado,2020-06-27,2020-07-19,22,2,495057.17,486266.86,Proveedor F15,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01512,Municipalidad de Trujillo,Adjudicación Simplificada,Bien,Bien para Trujillo — paquete 12,Cancelado,2023-05-15,,,3,398081.17,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01513,Gobierno Regional de Cusco,Adjudicación Simplificada,Obra,Obra para Cusco — paquete 13,Adjudicado,2018-10-15,2018-12-10,56,6,595734.79,572837.98,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01514,Ministerio del Interior,Subasta Inversa Electrónica,Bien,Bien para Interior — paquete 14,Adjudicado,2023-03-01,2023-04-18,48,7,310876.52,281797.6,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01515,EsSalud,Contratación Directa,Servicio,Servicio para EsSalud — paquete 15,Adjudicado,2022-10-09,2022-11-09,31,5,367082.02,329681.06,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01516,Ministerio de Salud,Adjudicación Simplificada,Obra,Obra para Salud — paquete 16,Desierto,2019-10-22,,,3,394645.58,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01517,Ministerio del Interior,Comparación de Precios,Bien,Bien para Interior — paquete 17,Adjudicado,2018-11-18,2019-01-28,71,2,46807.63,41027.02,Proveedor O42,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01518,Ministerio de Educación,Licitación Pública,Bien,Bien para Educación — paquete 18,Adjudicado,2020-09-18,2020-09-25,7,3,1928847.48,1632473.78,Proveedor D11,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01519,PRONIED,Subasta Inversa Electrónica,Obra,Obra para PRONIED — paquete 19,Desierto,2022-02-18,,,4,340301.81,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01520,Gobierno Regional de Cusco,Contratación Directa,Bien,Bien para Cusco — paquete 20,Nulo,2020-01-06,,,2,875302.32,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01521,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 21,Adjudicado,2023-07-04,2023-08-11,38,8,218355.36,210801.87,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01522,Ministerio del Interior,Licitación Pública,Bien,Bien para Interior — paquete 22,Adjudicado,2022-12-07,2022-12-31,24,3,1182671.97,1158291.52,Proveedor D11,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01523,Gobierno Regional de Lima,Subasta Inversa Electrónica,Bien,Bien para Lima — paquete 23,En convocatoria,2022-12-25,,,2,242056.44,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01524,PRONIED,Subasta Inversa Electrónica,Servicio,Servicio para PRONIED — paquete 24,Adjudicado,2021-01-31,2021-04-03,62,2,120332.37,115689.96,Proveedor P45,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01525,EsSalud,Subasta Inversa Electrónica,Bien,Bien para EsSalud — paquete 25,Adjudicado,2019-04-12,2019-05-30,48,4,219924.07,184293.93,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01526,SEDAPAL,Subasta Inversa Electrónica,Servicio,Servicio para SEDAPAL — paquete 26,Nulo,2021-12-08,,,6,361166.33,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01527,Gobierno Regional de Lima,Contratación Directa,Servicio,Servicio para Lima — paquete 27,Adjudicado,2020-11-05,2020-12-11,36,5,513373.4,469703.17,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01528,EsSalud,Adjudicación Simplificada,Bien,Bien para EsSalud — paquete 28,Adjudicado,2024-06-26,2024-08-14,49,5,163986.04,137675.67,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01529,Ministerio del Interior,Subasta Inversa Electrónica,Bien,Bien para Interior — paquete 29,Nulo,2025-07-10,,,3,111341.28,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01530,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 30,Adjudicado,2018-03-26,2018-05-20,55,4,115075.54,102232.04,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01531,Ministerio de Salud,Adjudicación Simplificada,Bien,Bien para Salud — paquete 31,Adjudicado,2018-09-23,2018-10-22,29,4,232928.43,191035.96,Proveedor N40,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01532,EsSalud,Subasta Inversa Electrónica,Bien,Bien para EsSalud — paquete 32,Adjudicado,2021-08-29,2021-10-16,48,2,115554.02,101717.22,Proveedor B3,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01533,SEDAPAL,Contratación Directa,Servicio,Servicio para SEDAPAL — paquete 33,Adjudicado,2023-06-05,2023-08-03,59,3,899949.23,861188.05,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01534,PRONIED,Adjudicación Simplificada,Servicio,Servicio para PRONIED — paquete 34,Adjudicado,2018-12-09,2019-02-01,54,3,166892.48,159612.35,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01535,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Bien,Bien para Arequipa — paquete 35,En convocatoria,2021-06-28,,,2,174390.77,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01536,EsSalud,Concurso Público,Bien,Bien para EsSalud — paquete 36,En convocatoria,2021-09-08,,,4,1115751.12,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01537,Gobierno Regional de Lima,Subasta Inversa Electrónica,Bien,Bien para Lima — paquete 37,Adjudicado,2022-11-27,2023-01-30,64,5,320082.8,307670.09,Proveedor K31,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01538,Gobierno Regional de Lima,Comparación de Precios,Bien,Bien para Lima — paquete 38,Adjudicado,2024-04-18,2024-06-26,69,2,82686.33,81355.79,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01539,Gobierno Regional de Cusco,Concurso Público,Obra,Obra para Cusco — paquete 39,Adjudicado,2021-02-23,2021-04-15,51,3,2691524.23,2634100.82,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01540,Ministerio de Salud,Adjudicación Simplificada,Bien,Bien para Salud — paquete 40,Adjudicado,2018-09-20,2018-11-07,48,4,263364.81,224534.38,Proveedor M37,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01541,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 41,En convocatoria,2018-12-28,,,6,497410.36,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01542,Ministerio de Educación,Subasta Inversa Electrónica,Consultoría de Obra,Consultoría de Obra para Educación — paquete 42,Adjudicado,2023-05-08,2023-06-09,32,3,254988.81,220722.5,Proveedor S56,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01543,EsSalud,Selección de Consultores Individuales,Obra,Obra para EsSalud — paquete 43,Nulo,2022-07-01,,,2,105937.35,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01544,Municipalidad de Trujillo,Adjudicación Simplificada,Bien,Bien para Trujillo — paquete 44,Adjudicado,2025-06-28,2025-07-05,7,4,600242.06,502539.65,Proveedor B3,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01545,EsSalud,Comparación de Precios,Bien,Bien para EsSalud — paquete 45,Adjudicado,2018-01-18,2018-03-17,58,3,148565.09,135434.73,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01546,EsSalud,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para EsSalud — paquete 46,Adjudicado,2025-07-05,2025-07-19,14,2,476443.3,435569.94,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01547,Ministerio de Salud,Concurso Público,Servicio,Servicio para Salud — paquete 47,Nulo,2024-11-28,,,4,2337775.96,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01548,EsSalud,Adjudicación Simplificada,Bien,Bien para EsSalud — paquete 48,Adjudicado,2024-02-23,2024-03-12,18,3,205560.22,200011.99,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01549,EsSalud,Contratación Directa,Bien,Bien para EsSalud — paquete 49,Desierto,2024-05-21,,,0,481457.41,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01550,SEDAPAL,Adjudicación Simplificada,Servicio,Servicio para SEDAPAL — paquete 0,Adjudicado,2019-03-10,2019-03-26,16,3,460789.14,405192.92,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01551,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 1,Adjudicado,2020-12-27,2021-01-30,34,1,222349.12,184761.97,Proveedor F15,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01552,SEDAPAL,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 2,Nulo,2019-02-06,,,4,467420.06,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01553,Municipalidad de Trujillo,Adjudicación Simplificada,Bien,Bien para Trujillo — paquete 3,Adjudicado,2022-04-19,2022-05-22,33,4,431925.2,397008.45,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01554,Gobierno Regional de Lima,Adjudicación Simplificada,Bien,Bien para Lima — paquete 4,Cancelado,2021-05-13,,,4,112622.69,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01555,Ministerio de Salud,Adjudicación Simplificada,Servicio,Servicio para Salud — paquete 5,Adjudicado,2022-03-21,2022-04-27,37,3,126494.77,117673.46,Proveedor G20,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01556,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 6,Adjudicado,2024-04-25,2024-06-03,39,4,155235.25,151626.75,Proveedor B3,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01557,Gobierno Regional de Lima,Contratación Directa,Bien,Bien para Lima — paquete 7,Desierto,2025-10-31,,,3,323153.65,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01558,EsSalud,Contratación Directa,Obra,Obra para EsSalud — paquete 8,Desierto,2024-11-14,,,1,587461.89,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01559,Ministerio del Interior,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para Interior — paquete 9,Nulo,2018-05-08,,,2,357810.95,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01560,Municipalidad de Trujillo,Contratación Directa,Bien,Bien para Trujillo — paquete 10,Adjudicado,2021-09-24,2021-11-25,62,5,552974.71,516354.13,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01561,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Bien,Bien para Arequipa — paquete 11,Adjudicado,2020-05-19,2020-06-25,37,5,315521.0,310478.73,Proveedor G19,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01562,Municipalidad de Trujillo,Contratación Directa,Servicio,Servicio para Trujillo — paquete 12,Adjudicado,2022-12-26,2023-01-28,33,4,1093595.18,1071647.31,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01563,PRONIED,Licitación Pública,Bien,Bien para PRONIED — paquete 13,Adjudicado,2021-04-03,2021-06-09,67,3,1815653.93,1706080.8,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01564,EsSalud,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para EsSalud — paquete 14,Desierto,2021-07-01,,,1,436150.8,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01565,Gobierno Regional de Cusco,Licitación Pública,Bien,Bien para Cusco — paquete 15,Desierto,2024-04-18,,,0,1113953.07,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01566,Ministerio de Salud,Selección de Consultores Individuales,Bien,Bien para Salud — paquete 16,Adjudicado,2024-04-06,2024-06-13,68,5,134230.12,112747.63,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01567,Ministerio de Salud,Contratación Directa,Servicio,Servicio para Salud — paquete 17,Nulo,2023-11-02,,,5,708943.79,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01568,EsSalud,Subasta Inversa Electrónica,Bien,Bien para EsSalud — paquete 18,Adjudicado,2020-03-27,2020-05-22,56,5,251677.32,218219.35,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01569,PRONIED,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para PRONIED — paquete 19,Adjudicado,2021-05-21,2021-07-12,52,2,429137.9,428611.3,Proveedor N41,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01570,Ministerio de Educación,Subasta Inversa Electrónica,Consultoría de Obra,Consultoría de Obra para Educación — paquete 20,Adjudicado,2021-07-06,2021-08-02,27,2,410614.21,337415.05,Proveedor G18,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01571,Ministerio de Salud,Subasta Inversa Electrónica,Servicio,Servicio para Salud — paquete 21,Adjudicado,2018-02-04,2018-02-17,13,3,156926.01,145619.55,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01572,PRONIED,Licitación Pública,Bien,Bien para PRONIED — paquete 22,Cancelado,2022-07-13,,,1,2119532.17,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01573,SEDAPAL,Adjudicación Simplificada,Servicio,Servicio para SEDAPAL — paquete 23,Adjudicado,2023-03-07,2023-04-15,39,4,509300.88,462858.46,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01574,Gobierno Regional de Lima,Adjudicación Simplificada,Bien,Bien para Lima — paquete 24,Adjudicado,2018-01-01,2018-02-07,37,5,484042.73,470182.91,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01575,Gobierno Regional de Lima,Concurso Público,Obra,Obra para Lima — paquete 25,Adjudicado,2021-04-02,2021-05-18,46,7,1960296.06,1958809.0,Proveedor E14,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01576,Municipalidad Provincial de Arequipa,Contratación Directa,Bien,Bien para Arequipa — paquete 26,Adjudicado,2019-09-29,2019-10-30,31,2,606307.17,501336.84,Proveedor S56,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01577,PRONIED,Adjudicación Simplificada,Servicio,Servicio para PRONIED — paquete 27,Adjudicado,2018-12-08,2019-02-04,58,2,358517.2,312856.57,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01578,Gobierno Regional de Cusco,Adjudicación Simplificada,Bien,Bien para Cusco — paquete 28,Desierto,2025-08-14,,,0,114467.49,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01579,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Bien,Bien para Arequipa — paquete 29,Cancelado,2023-01-17,,,1,171378.13,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01580,Municipalidad Provincial de Arequipa,Contratación Directa,Bien,Bien para Arequipa — paquete 30,Adjudicado,2025-08-02,2025-08-09,7,5,303417.27,294400.58,Proveedor T59,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01581,Ministerio de Salud,Comparación de Precios,Bien,Bien para Salud — paquete 31,Adjudicado,2021-07-23,2021-09-06,45,5,111010.29,110850.15,Proveedor F16,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01582,SEDAPAL,Subasta Inversa Electrónica,Bien,Bien para SEDAPAL — paquete 32,Adjudicado,2018-07-14,2018-08-26,43,5,299553.64,297098.78,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01583,Municipalidad Provincial de Arequipa,Contratación Directa,Servicio,Servicio para Arequipa — paquete 33,Adjudicado,2020-06-13,2020-07-25,42,4,484898.23,423554.81,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01584,PRONIED,Subasta Inversa Electrónica,Servicio,Servicio para PRONIED — paquete 34,Desierto,2018-06-30,,,3,400445.17,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01585,Gobierno Regional de Lima,Subasta Inversa Electrónica,Bien,Bien para Lima — paquete 35,Adjudicado,2020-02-25,2020-03-07,11,2,231550.09,224618.92,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01586,Ministerio de Educación,Selección de Consultores Individuales,Bien,Bien para Educación — paquete 36,Adjudicado,2023-03-21,2023-04-05,15,5,123452.44,109842.64,Proveedor L34,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01587,SEDAPAL,Comparación de Precios,Bien,Bien para SEDAPAL — paquete 37,Desierto,2022-03-01,,,1,88296.63,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-01588,Ministerio de Educación,Comparación de Precios,Servicio,Servicio para Educación — paquete 38,Adjudicado,2022-10-21,2022-11-30,40,2,181574.99,173321.98,Proveedor O43,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-01589,Ministerio de Educación,Subasta Inversa Electrónica,Obra,Obra para Educación — paquete 39,Adjudicado,2019-12-25,2020-02-07,44,2,270859.8,265554.16,Proveedor O42,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-01590,Ministerio del Interior,Adjudicación Simplificada,Bien,Bien para Interior — paquete 40,Adjudicado,2020-08-03,2020-09-22,50,2,215728.12,186040.09,Proveedor L33,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-01591,SEDAPAL,Comparación de Precios,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 41,Adjudicado,2021-02-22,2021-03-18,24,4,58648.04,52523.5,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-01592,SEDAPAL,Concurso Público,Servicio,Servicio para SEDAPAL — paquete 42,Adjudicado,2019-07-24,2019-08-23,30,3,989223.94,830078.03,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-01593,Ministerio del Interior,Adjudicación Simplificada,Servicio,Servicio para Interior — paquete 43,Adjudicado,2025-07-13,2025-08-22,40,2,180849.5,166230.76,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-01594,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 44,Adjudicado,2024-01-31,2024-03-18,47,2,231669.57,197885.23,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-01595,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 45,Adjudicado,2021-10-27,2021-11-21,25,3,515880.56,488643.88,Proveedor K30,MUESTRA SINTÉTICA (no es dato real)
